Id_cliente;venta_total;costo_unitario;cant_unidades;filial_id;dia_id;id;nota;atencion_amable;nivel_2;rango_edad;codigo_del_vendedor;comuna;region;dia_respuesta
a1857;17335;7883;1;365;2022-03-14 00:00:00.000000;677810;10;10;Locales;De 46 a 60 años;10088;talca;VII Maule;21-03-2022
a1857;53398;52407;1;365;2022-04-04 00:00:00.000000;687130;10;10;Locales;De 46 a 60 años;24936;talca;VII Maule;06-04-2022
a1858;159974;431992;1;453;2023-01-31 00:00:00.000000;851187;10;10;Locales;De 46 a 60 años;2883;concepcion;VIII Biobio;01-02-2023
a1859;9488;4678;1;10;2021-09-22 00:00:00.000000;589572;3;10;Locales;De 46 a 60 años;15268;las condes;Metropolitana;24-09-2021
a1859;16448;6196;1;634;2021-12-09 00:00:00.000000;627797;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;10-12-2021
a1860;43899;24900;1;48;2021-10-22 00:00:00.000000;604296;10;10;Locales;De 46 a 60 años;18791;concepcion;VIII Biobio;23-10-2021
a1861;11599;3977;1;572;2023-01-28 00:00:00.000000;852259;9;10;Locales;De 46 a 60 años;22993;puerto varas;X Los Lagos;03-02-2023
a1861;11087;6205;1;572;2023-01-14 00:00:00.000000;845451;8;8;Locales;De 46 a 60 años;21248;puerto varas;X Los Lagos;20-01-2023
a1862;14716;10876;1;388;2022-01-16 00:00:00.000000;648156;10;10;Locales;De 46 a 60 años;24202;chillan;Región no disponible;21-01-2022
a1862;9208;4443;1;388;2022-04-01 00:00:00.000000;687271;10;10;Locales;De 46 a 60 años;5340;chillan;Región no disponible;06-04-2022
a1863;760;618;1;405;2022-07-18 00:00:00.000000;748305;10;10;Locales;De 46 a 60 años;9369;la florida;Metropolitana;19-07-2022
a1863;14360;11657;1;405;2022-07-25 00:00:00.000000;752425;10;10;Locales;De 46 a 60 años;4315;la florida;Metropolitana;26-07-2022
a1863;12999;6283;1;405;2022-03-22 00:00:00.000000;682567;10;10;Locales;De 46 a 60 años;19064;la florida;Metropolitana;29-03-2022
a1863;3040;1349;1;772;2022-10-10 00:00:00.000000;791337;10;10;Locales;De 46 a 60 años;20777;vitacura;Metropolitana;11-10-2022
a1864;31473;16513;1;276;2021-08-04 00:00:00.000000;566738;10;10;Locales;De 46 a 60 años;6112;Ñuñoa;Metropolitana;10-08-2021
a1865;4082;15617;1;94;2022-07-24 00:00:00.000000;751739;10;10;Locales;De 46 a 60 años;22806;la cisterna;Metropolitana;25-07-2022
a1865;3528;4569;1;94;2022-09-06 00:00:00.000000;774766;5;9;Locales;De 46 a 60 años;17331;la cisterna;Metropolitana;07-09-2022
a1865;3070;4376;1;151;2023-03-15 00:00:00.000000;873904;10;10;Locales;De 46 a 60 años;20772;la florida;Metropolitana;17-03-2023
a1865;17023;11186;1;274;2022-12-07 00:00:00.000000;825709;6;3;Locales;De 46 a 60 años;20999;la florida;Metropolitana;12-12-2022
a1865;3594;15083;1;405;2022-10-28 00:00:00.000000;802595;3;10;Locales;De 46 a 60 años;18195;la florida;Metropolitana;02-11-2022
a1866;19590;13274;1;467;2022-07-01 00:00:00.000000;740907;10;10;Locales;De 60 años y mÃ¡s;5807;Ñuñoa;Metropolitana;06-07-2022
a1866;30962;14523;1;467;2022-10-25 00:00:00.000000;799184;1;2;Locales;De 60 años y mÃ¡s;2586;Ñuñoa;Metropolitana;26-10-2022
a1867;9519;5368;1;535;2022-12-30 00:00:00.000000;835324;10;9;Locales;De 46 a 60 años;16867;santiago;Metropolitana;31-12-2022
a1868;95594;47906;1;116;2022-06-06 00:00:00.000000;726070;0;0;Locales;De 36 a 45 años;10888;lo barnechea;Metropolitana;11-06-2022
a1869;18296;7834;1;54;2021-01-07 00:00:00.000000;464262;10;10;Locales;De 46 a 60 años;1117;san bernardo;Metropolitana;09-01-2021
a1869;11624;11492;1;452;2021-06-10 00:00:00.000000;532958;10;10;Locales;De 46 a 60 años;5337;talagante;Metropolitana;13-06-2021
a1870;13999;5084;1;373;2022-10-01 00:00:00.000000;788685;10;10;Locales;De 46 a 60 años;18981;curico;VII Maule;07-10-2022
a1870;3838;1703;1;409;2023-01-24 00:00:00.000000;847645;10;10;Locales;De 46 a 60 años;5075;curico;VII Maule;25-01-2023
a1871;28510;14810;1;163;2022-11-16 00:00:00.000000;811647;10;10;Locales;De 46 a 60 años;25655;la florida;Metropolitana;17-11-2022
a1872;7699;3559;1;631;2022-07-29 00:00:00.000000;754722;10;10;Locales;De 46 a 60 años;21534;la serena;IV Coquimbo;30-07-2022
a1873;7858;6633;1;430;2021-05-04 00:00:00.000000;508082;10;10;Locales;De 46 a 60 años;5773;concepcion;VIII Biobio;06-05-2021
a1873;60636;43741;1;430;2021-05-13 00:00:00.000000;515794;10;10;Locales;De 46 a 60 años;5896;concepcion;VIII Biobio;19-05-2021
a1873;10076;9160;1;430;2021-10-07 00:00:00.000000;596578;10;10;Locales;De 46 a 60 años;8281;concepcion;VIII Biobio;11-10-2021
a1873;8982;7109;1;430;2021-09-07 00:00:00.000000;581443;10;10;Locales;De 46 a 60 años;68;concepcion;VIII Biobio;08-09-2021
a1873;18456;24189;1;430;2021-09-21 00:00:00.000000;588967;10;10;Locales;De 46 a 60 años;132;concepcion;VIII Biobio;22-09-2021
a1873;14970;10931;1;430;2021-04-26 00:00:00.000000;504216;10;10;Locales;Sin registro;132;concepcion;VIII Biobio;27-04-2021
a1873;30641;26294;1;430;2021-10-29 00:00:00.000000;610904;10;10;Locales;De 46 a 60 años;8281;concepcion;VIII Biobio;05-11-2021
a1873;2099;1125;1;430;2021-11-05 00:00:00.000000;612742;10;10;Locales;De 46 a 60 años;132;concepcion;VIII Biobio;10-11-2021
a1873;22398;16457;1;430;2021-12-04 00:00:00.000000;625605;10;10;Locales;De 46 a 60 años;8281;concepcion;VIII Biobio;06-12-2021
a1873;17479;9314;1;430;2021-08-11 00:00:00.000000;568304;10;10;Locales;De 46 a 60 años;8281;concepcion;VIII Biobio;12-08-2021
a1873;22918;17047;1;430;2021-09-30 00:00:00.000000;592116;10;10;Locales;De 46 a 60 años;8281;concepcion;VIII Biobio;01-10-2021
a1873;3120;5892;1;430;2021-11-11 00:00:00.000000;614537;10;10;Locales;De 46 a 60 años;8281;concepcion;VIII Biobio;13-11-2021
a1873;5497;4929;1;430;2021-12-22 00:00:00.000000;636968;10;10;Locales;De 46 a 60 años;8281;concepcion;VIII Biobio;28-12-2021
a1873;3495;4114;1;430;2021-12-15 00:00:00.000000;632101;10;10;Locales;De 46 a 60 años;68;concepcion;VIII Biobio;18-12-2021
a1874;163397;97771;1;108;2021-04-29 00:00:00.000000;506682;10;10;Locales;De 46 a 60 años;15310;las condes;Metropolitana;01-05-2021
a1875;13199;8304;1;191;2021-04-05 00:00:00.000000;494173;0;10;Locales;De 36 a 45 años;6767;santiago;Metropolitana;11-04-2021
a1876;137750;106170;1;10;2023-01-08 00:00:00.000000;839665;0;0;Locales;De 46 a 60 años;22489;las condes;Metropolitana;09-01-2023
a1876;29654;20538;1;609;2021-02-11 00:00:00.000000;477484;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;19-02-2021
a1876;12292;11800;1;634;2021-04-16 00:00:00.000000;498750;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;18-04-2021
a1876;7649;7886;1;634;2021-07-23 00:00:00.000000;558451;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;26-07-2021
a1876;43999;23144;1;634;2021-08-02 00:00:00.000000;564572;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;06-08-2021
a1876;12935;6004;1;634;2022-06-25 00:00:00.000000;737496;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;01-07-2022
a1876;21037;10143;1;634;2021-10-06 00:00:00.000000;594652;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;08-10-2021
a1876;30113;3170;1;634;2021-10-13 00:00:00.000000;601484;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;18-10-2021
a1876;58863;34138;1;634;2021-10-26 00:00:00.000000;606899;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;29-10-2021
a1876;29054;14007;1;634;2021-11-09 00:00:00.000000;616119;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;15-11-2021
a1876;28246;17562;1;634;2021-11-16 00:00:00.000000;619706;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;22-11-2021
a1876;11688;5819;1;634;2021-07-12 00:00:00.000000;551850;10;10;Locales;De 46 a 60 años;17852;las condes;Metropolitana;13-07-2021
a1877;17488;9681;1;133;2022-11-26 00:00:00.000000;819925;10;10;Locales;De 46 a 60 años;8122;las condes;Metropolitana;02-12-2022
a1878;5572;33920;1;75;2022-11-28 00:00:00.000000;817807;10;10;Locales;De 46 a 60 años;8323;renca;Metropolitana;29-11-2022
a1878;6292;28234;1;114;2022-03-23 00:00:00.000000;682484;10;10;Locales;De 46 a 60 años;5917;huechuraba;Metropolitana;28-03-2022
a1878;4559;14189;1;114;2022-07-11 00:00:00.000000;744125;10;10;Locales;De 46 a 60 años;25000;huechuraba;Metropolitana;12-07-2022
a1878;3974;3751;1;641;2021-06-12 00:00:00.000000;533206;10;10;Locales;De 46 a 60 años;6059;santiago;Metropolitana;13-06-2021
a1878;12828;22548;1;779;2021-10-18 00:00:00.000000;604092;10;10;Locales;De 46 a 60 años;21933;providencia;Metropolitana;23-10-2021
a1879;9039;5930;1;64;2021-10-04 00:00:00.000000;593343;4;10;Locales;De 46 a 60 años;12345;providencia;Metropolitana;05-10-2021
a1879;97021;90356;1;64;2021-02-24 00:00:00.000000;479359;10;10;Locales;De 46 a 60 años;20621;providencia;Metropolitana;25-02-2021
a1880;3328;1278;1;107;2021-11-25 00:00:00.000000;622294;9;10;Locales;De 46 a 60 años;8271;maipu;Metropolitana;30-11-2021
a1880;2201;1407;1;107;2021-12-14 00:00:00.000000;633042;9;10;Locales;De 46 a 60 años;2407;maipu;Metropolitana;20-12-2021
a1881;18743;12007;1;460;2022-08-11 00:00:00.000000;764999;10;10;Locales;De 46 a 60 años;11650;las condes;Metropolitana;16-08-2022
a1881;22282;12267;1;460;2022-08-25 00:00:00.000000;769353;10;10;Locales;De 46 a 60 años;22822;las condes;Metropolitana;26-08-2022
a1882;62879;23557;1;768;2021-12-07 00:00:00.000000;627084;10;10;Locales;De 46 a 60 años;14677;san miguel;Metropolitana;09-12-2021
a1883;19789;9799;1;;2021-07-12 00:00:00.000000;554741;10;;Ãltima Milla;De 46 a 60 años;4327;la florida;Metropolitana;19-07-2021
a1884;11389;4070;1;;2021-05-02 00:00:00.000000;510500;10;;Ãltima Milla;De 46 a 60 años;1;puente alto;Metropolitana;10-05-2021
a1884;26728;11629;1;;2023-01-23 00:00:00.000000;847157;10;;Ãltima Milla;De 46 a 60 años;21672;puente alto;Metropolitana;24-01-2023
a1885;14431;8624;1;107;2022-02-13 00:00:00.000000;661087;10;10;Locales;De 46 a 60 años;23900;maipu;Metropolitana;18-02-2022
a1886;31249;38325;1;311;2022-02-13 00:00:00.000000;659010;10;10;Locales;De 46 a 60 años;9897;linares;VII Maule;14-02-2022
a1886;16499;20852;1;311;2022-03-14 00:00:00.000000;674508;10;10;Locales;De 46 a 60 años;7004;linares;VII Maule;15-03-2022
a1886;70187;46736;1;373;2022-06-30 00:00:00.000000;737620;10;10;Locales;De 46 a 60 años;18981;curico;VII Maule;01-07-2022
a1886;22845;9525;1;373;2022-07-23 00:00:00.000000;750894;10;10;Locales;De 46 a 60 años;4778;curico;VII Maule;24-07-2022
a1887;5489;3457;1;547;2021-03-07 00:00:00.000000;483223;2;0;Locales;De 46 a 60 años;14984;punta arenas;XII Magallanes y Antartica;08-03-2021
a1888;61773;35965;1;559;2021-06-10 00:00:00.000000;531959;10;10;Locales;De 46 a 60 años;9705;las condes;Metropolitana;12-06-2021
a1889;46377;29827;1;392;2023-01-31 00:00:00.000000;853255;10;10;Locales;De 46 a 60 años;23007;talcahuano;VIII Biobio;05-02-2023
a1889;32794;15759;1;392;2022-10-29 00:00:00.000000;801198;10;10;Locales;De 46 a 60 años;9002;talcahuano;VIII Biobio;30-10-2022
a1890;18599;9879;1;254;2021-07-27 00:00:00.000000;560103;10;10;Locales;De 46 a 60 años;9584;calama;II Antofagasta;29-07-2021
a1890;6999;3325;1;433;2021-12-14 00:00:00.000000;632341;9;10;Locales;De 46 a 60 años;4422;calama;II Antofagasta;19-12-2021
a1891;15995;21849;1;49;2021-09-09 00:00:00.000000;582584;9;10;Locales;De 46 a 60 años;5505;antofagasta;II Antofagasta;10-09-2021
a1891;13478;144264;1;49;2021-10-28 00:00:00.000000;607292;10;10;Locales;De 46 a 60 años;18011;antofagasta;II Antofagasta;29-10-2021
a1891;5895;2534;1;299;2022-05-16 00:00:00.000000;711581;10;10;Locales;De 46 a 60 años;9925;antofagasta;II Antofagasta;21-05-2022
a1891;17910;70531;1;335;2023-01-03 00:00:00.000000;836975;10;10;Locales;De 46 a 60 años;24079;antofagasta;II Antofagasta;04-01-2023
a1891;5543;2395;1;384;2021-08-09 00:00:00.000000;567442;10;10;Locales;De 46 a 60 años;4170;antofagasta;II Antofagasta;11-08-2021
a1891;6992;2159;1;384;2022-03-31 00:00:00.000000;686899;10;10;Locales;De 46 a 60 años;13262;antofagasta;II Antofagasta;05-04-2022
a1891;37486;8264;1;384;2022-10-17 00:00:00.000000;795097;10;10;Locales;De 46 a 60 años;4170;antofagasta;II Antofagasta;18-10-2022
a1891;68190;37446;1;384;2023-01-19 00:00:00.000000;845398;10;10;Locales;De 46 a 60 años;5452;antofagasta;II Antofagasta;20-01-2023
a1891;2238;14373;1;384;2023-01-28 00:00:00.000000;849582;1;1;Locales;De 46 a 60 años;4170;antofagasta;II Antofagasta;29-01-2023
a1891;14876;32339;1;423;2021-07-26 00:00:00.000000;559232;10;10;Locales;De 46 a 60 años;20868;antofagasta;II Antofagasta;27-07-2021
a1891;14876;32283;1;423;2021-06-04 00:00:00.000000;526579;9;10;Locales;De 46 a 60 años;9498;antofagasta;II Antofagasta;05-06-2021
a1891;4476;62951;1;597;2022-08-11 00:00:00.000000;762887;10;10;Locales;De 46 a 60 años;5386;antofagasta;II Antofagasta;12-08-2022
a1891;17599;8066;1;597;2021-05-14 00:00:00.000000;516388;10;10;Locales;De 46 a 60 años;9508;antofagasta;II Antofagasta;19-05-2021
a1891;38153;16504;1;597;2021-05-06 00:00:00.000000;509257;9;10;Locales;De 46 a 60 años;9508;antofagasta;II Antofagasta;07-05-2021
a1891;4476;49585;1;597;2022-12-02 00:00:00.000000;820565;10;10;Locales;De 46 a 60 años;25292;antofagasta;II Antofagasta;03-12-2022
a1891;10426;36878;1;597;2023-02-28 00:00:00.000000;865379;10;10;Locales;De 46 a 60 años;26422;antofagasta;II Antofagasta;01-03-2023
a1891;23970;10986;1;597;2022-08-04 00:00:00.000000;758411;10;10;Locales;De 46 a 60 años;15479;antofagasta;II Antofagasta;05-08-2022
a1891;6079;1349;1;597;2022-11-10 00:00:00.000000;810381;10;10;Locales;De 46 a 60 años;15479;antofagasta;II Antofagasta;15-11-2022
a1892;25978;17469;1;1;2022-08-05 00:00:00.000000;760071;10;10;Locales;De 46 a 60 años;6658;santiago;Metropolitana;08-08-2022
a1892;10659;7273;1;1;2021-10-19 00:00:00.000000;602959;10;10;Locales;De 46 a 60 años;9003;santiago;Metropolitana;20-10-2021
a1892;3014;38807;1;1;2023-02-06 00:00:00.000000;854594;10;10;Locales;De 46 a 60 años;9003;santiago;Metropolitana;07-02-2023
a1892;3014;37164;1;1;2022-09-30 00:00:00.000000;785486;10;10;Locales;De 46 a 60 años;6658;santiago;Metropolitana;01-10-2022
a1892;38023;48493;1;1;2022-07-28 00:00:00.000000;753768;10;10;Locales;De 46 a 60 años;3758;santiago;Metropolitana;29-07-2022
a1892;1157;1040;1;191;2022-04-20 00:00:00.000000;695039;10;10;Locales;De 46 a 60 años;6767;santiago;Metropolitana;21-04-2022
a1892;1157;1045;1;191;2022-08-19 00:00:00.000000;768610;10;10;Locales;De 46 a 60 años;6767;santiago;Metropolitana;24-08-2022
a1892;21317;4777;1;288;2021-09-10 00:00:00.000000;584442;10;10;Locales;De 46 a 60 años;21928;santiago;Metropolitana;13-09-2021
a1892;16099;10233;1;288;2021-12-04 00:00:00.000000;624982;10;10;Locales;De 46 a 60 años;4046;santiago;Metropolitana;05-12-2021
a1892;31836;15215;1;498;2021-12-15 00:00:00.000000;631537;10;10;Locales;De 46 a 60 años;19027;santiago;Metropolitana;17-12-2021
a1892;10659;16537;1;641;2021-09-23 00:00:00.000000;590650;10;10;Locales;De 46 a 60 años;6059;santiago;Metropolitana;26-09-2021
a1892;13648;13130;1;641;2022-02-04 00:00:00.000000;655178;10;10;Locales;De 46 a 60 años;6059;santiago;Metropolitana;06-02-2022
a1892;1417;970;1;641;2021-04-20 00:00:00.000000;503784;10;10;Locales;De 46 a 60 años;8058;santiago;Metropolitana;27-04-2021
a1893;19771;13573;1;156;2022-11-20 00:00:00.000000;813632;10;10;Locales;De 46 a 60 años;9210;cerrillos;Metropolitana;21-11-2022
a1894;18668;18424;1;466;2021-12-11 00:00:00.000000;631065;9;9;Locales;De 46 a 60 años;6735;providencia;Metropolitana;16-12-2021
a1895;26819;23113;1;53;2021-05-22 00:00:00.000000;521204;8;9;Locales;De 46 a 60 años;4433;copiapo;III Atacama;27-05-2021
a1895;108717;214971;1;333;2022-04-25 00:00:00.000000;698290;0;9;Locales;De 46 a 60 años;8943;copiapo;III Atacama;27-04-2022
a1895;49273;67625;1;333;2022-03-24 00:00:00.000000;683001;10;10;Locales;De 46 a 60 años;6285;copiapo;III Atacama;29-03-2022
a1895;18655;12923;1;496;2022-10-21 00:00:00.000000;799438;10;9;Locales;De 46 a 60 años;22043;providencia;Metropolitana;26-10-2022
a1895;1131;827;1;647;2022-05-17 00:00:00.000000;710359;5;7;Locales;De 46 a 60 años;19951;copiapo;III Atacama;18-05-2022
a1896;10853;5008;1;476;2022-02-12 00:00:00.000000;659046;10;10;Locales;De 46 a 60 años;900;concon;V Valparaiso;15-02-2022
a1897;30099;13840;1;347;2021-04-07 00:00:00.000000;492753;10;10;Locales;De 46 a 60 años;5711;los angeles;VIII Biobio;08-04-2021
a1898;60536;45118;1;40;2021-08-04 00:00:00.000000;566294;10;10;Locales;De 46 a 60 años;10209;villa alemana;V Valparaiso;09-08-2021
a1898;22049;18229;1;;2022-08-28 00:00:00.000000;773987;10;;Retiro en Tienda;De 46 a 60 años;7736;villa alemana;V Valparaiso;06-09-2022
a1898;83201;62568;1;;2021-08-30 00:00:00.000000;578557;10;;Retiro en Tienda;De 46 a 60 años;18290;viña del mar;V Valparaiso;02-09-2021
a1898;16597;21924;1;474;2022-10-27 00:00:00.000000;800332;10;10;Locales;De 46 a 60 años;20744;viña del mar;V Valparaiso;28-10-2022
a1899;26588;10660;1;180;2021-08-19 00:00:00.000000;572894;8;10;Locales;De 46 a 60 años;22789;la reina;Metropolitana;21-08-2021
a1899;26613;33521;1;180;2021-09-04 00:00:00.000000;582387;8;10;Locales;De 46 a 60 años;19799;la reina;Metropolitana;09-09-2021
a1900;5455;2476;1;255;2023-02-02 00:00:00.000000;852164;0;8;Locales;De 46 a 60 años;4840;tome;VIII Biobio;03-02-2023
a1901;41461;23172;1;396;2022-08-24 00:00:00.000000;768969;10;10;Locales;De 46 a 60 años;5198;concepcion;VIII Biobio;25-08-2022
a1902;21998;12310;1;17;2021-02-19 00:00:00.000000;477839;4;7;Locales;De 46 a 60 años;5425;rancagua;VI O'Higgins;20-02-2021
a1902;1538;677;1;424;2021-09-20 00:00:00.000000;587530;3;4;Locales;De 46 a 60 años;11881;rancagua;VI O'Higgins;21-09-2021
a1903;14472;6826;1;335;2021-12-04 00:00:00.000000;624812;10;10;Locales;De 46 a 60 años;59;antofagasta;II Antofagasta;05-12-2021
a1904;10599;5655;1;455;2022-08-24 00:00:00.000000;768876;10;10;Locales;De 46 a 60 años;22284;puerto varas;X Los Lagos;25-08-2022
a1905;17593;11549;1;164;2023-02-06 00:00:00.000000;856693;10;10;Locales;De 46 a 60 años;15215;Ñuñoa;Metropolitana;12-02-2023
a1905;9977;4272;1;164;2022-03-15 00:00:00.000000;677674;10;10;Locales;De 46 a 60 años;15215;ñuñoa;Metropolitana;20-03-2022
a1905;34648;17964;1;164;2022-02-24 00:00:00.000000;666959;10;10;Locales;De 46 a 60 años;14891;ñuñoa;Metropolitana;02-03-2022
a1905;17866;8306;1;164;2022-03-26 00:00:00.000000;682416;10;10;Locales;De 46 a 60 años;24282;ñuñoa;Metropolitana;28-03-2022
a1905;17511;11291;1;164;2023-03-08 00:00:00.000000;869839;10;10;Locales;De 46 a 60 años;19486;Ñuñoa;Metropolitana;09-03-2023
a1905;37579;18530;1;778;2021-10-05 00:00:00.000000;597808;10;10;Locales;De 46 a 60 años;23781;Ñuñoa;Metropolitana;12-10-2021
a1906;22099;11048;1;116;2022-07-23 00:00:00.000000;750946;9;9;Locales;De 46 a 60 años;22290;lo barnechea;Metropolitana;24-07-2022
a1907;24221;12246;1;143;2022-12-07 00:00:00.000000;825801;2;2;Locales;De 36 a 45 años;20020;lo barnechea;Metropolitana;12-12-2022
a1907;14461;7326;1;776;2022-08-29 00:00:00.000000;771254;2;3;Locales;De 36 a 45 años;23303;lo barnechea;Metropolitana;30-08-2022
a1907;20184;11928;1;776;2022-10-25 00:00:00.000000;801204;10;10;Locales;De 36 a 45 años;19886;lo barnechea;Metropolitana;30-10-2022
a1907;12076;5956;1;776;2022-05-16 00:00:00.000000;711610;2;5;Locales;De 36 a 45 años;19886;lo barnechea;Metropolitana;21-05-2022
a1908;6862;2521;1;274;2022-09-05 00:00:00.000000;774444;10;10;Locales;De 46 a 60 años;25645;la florida;Metropolitana;06-09-2022
a1908;2598;1051;1;274;2022-10-19 00:00:00.000000;796445;10;10;Locales;De 46 a 60 años;25645;la florida;Metropolitana;20-10-2022
a1909;44568;149219;1;186;2022-08-01 00:00:00.000000;757305;10;10;Locales;De 46 a 60 años;21912;la cisterna;Metropolitana;03-08-2022
a1910;27046;15394;1;126;2021-01-09 00:00:00.000000;464378;10;10;Locales;De 46 a 60 años;1175;puente alto;Metropolitana;10-01-2021
a1911;27499;14273;1;646;2021-05-06 00:00:00.000000;511427;10;10;Locales;De 46 a 60 años;18716;independencia;Metropolitana;11-05-2021
a1912;13187;4775;1;272;2022-03-14 00:00:00.000000;677264;10;10;Locales;De 46 a 60 años;4892;maipu;Metropolitana;20-03-2022
a1912;27488;13944;1;498;2022-04-10 00:00:00.000000;692800;9;10;Locales;De 46 a 60 años;6790;santiago;Metropolitana;17-04-2022
a1912;10877;5466;1;498;2022-03-27 00:00:00.000000;682476;10;10;Locales;De 46 a 60 años;7651;santiago;Metropolitana;28-03-2022
a1913;6771;13051;1;156;2022-06-04 00:00:00.000000;724719;3;6;Locales;De 46 a 60 años;4292;cerrillos;Metropolitana;09-06-2022
a1914;27872;11388;1;;2022-07-09 00:00:00.000000;743692;10;;Compra TelefÃ³nica;De 46 a 60 años;23811;concepcion;VIII Biobio;11-07-2022
a1915;29345;35008;1;5;2022-07-12 00:00:00.000000;744923;8;10;Locales;De 46 a 60 años;8529;estacion central;Metropolitana;13-07-2022
